initialising Thermocouples.
2 Found
2021-03-11 16:32:04,p,18406.26
2021-03-11 16:32:04,pid,18406.24
2021-03-11 16:32:04,pidTrim,10000.00
2021-03-11 16:32:04,HeaterStatus,1
 
2021-03-11 16:32:04,Setpoint,38.90
2021-03-11 16:32:15,AvgTemp,35.3438
2021-03-11 16:32:15,Error,3.5563
2021-03-11 16:32:15,Trimmed I,0.00
2021-03-11 16:32:15,i,0.00
2021-03-11 16:32:15,p,17781.26
2021-03-11 16:32:15,pid,17781.25
2021-03-11 16:32:15,pidTrim,10000.00
2021-03-11 16:32:15,HeaterStatus,1
 
2021-03-11 16:32:15,Setpoint,38.90
2021-03-11 16:32:27,AvgTemp,35.5313
2021-03-11 16:32:27,Error,3.3688
2021-03-11 16:32:27,Trimmed I,0.00
2021-03-11 16:32:27,i,0.00
2021-03-11 16:32:27,p,16843.76
2021-03-11 16:32:27,pid,16843.74
2021-03-11 16:32:27,pidTrim,10000.00
2021-03-11 16:32:27,HeaterStatus,1
 
2021-03-11 16:32:27,Setpoint,38.90
2021-03-11 16:32:39,AvgTemp,35.6875
2021-03-11 16:32:39,Error,3.2125
2021-03-11 16:32:39,Trimmed I,0.00
2021-03-11 16:32:39,i,0.00
2021-03-11 16:32:39,p,16062.51
2021-03-11 16:32:39,pid,16062.49
2021-03-11 16:32:39,pidTrim,10000.00
2021-03-11 16:32:39,HeaterStatus,1
 
2021-03-11 16:32:39,Setpoint,38.90
2021-03-11 16:32:50,AvgTemp,35.7813
2021-03-11 16:32:50,Error,3.1188
2021-03-11 16:32:50,Trimmed I,0.00
2021-03-11 16:32:50,i,0.00
2021-03-11 16:32:50,p,15593.76
2021-03-11 16:32:50,pid,15593.75
2021-03-11 16:32:50,pidTrim,10000.00
2021-03-11 16:32:50,HeaterStatus,1
 
2021-03-11 16:32:50,Setpoint,38.90
2021-03-11 16:33:02,AvgTemp,35.9063
2021-03-11 16:33:02,Error,2.9938
2021-03-11 16:33:02,Trimmed I,0.00
2021-03-11 16:33:02,i,0.00
2021-03-11 16:33:02,p,14968.76
2021-03-11 16:33:02,pid,14968.75
2021-03-11 16:33:02,pidTrim,10000.00
2021-03-11 16:33:02,HeaterStatus,1
 
2021-03-11 16:33:02,Setpoint,38.90
2021-03-11 16:33:14,AvgTemp,36.0938
2021-03-11 16:33:14,Error,2.8063
2021-03-11 16:33:14,Trimmed I,0.00
2021-03-11 16:33:14,i,0.00
2021-03-11 16:33:14,p,14031.26
2021-03-11 16:33:14,pid,14031.24
2021-03-11 16:33:14,pidTrim,10000.00
2021-03-11 16:33:14,HeaterStatus,1
 
2021-03-11 16:33:14,Setpoint,38.90
2021-03-11 16:33:25,AvgTemp,36.2188
2021-03-11 16:33:25,Error,2.6813
2021-03-11 16:33:25,Trimmed I,0.00
2021-03-11 16:33:25,i,0.00
2021-03-11 16:33:25,p,13406.26
2021-03-11 16:33:25,pid,13406.25
2021-03-11 16:33:25,pidTrim,10000.00
2021-03-11 16:33:25,HeaterStatus,1
 
2021-03-11 16:33:25,Setpoint,38.90
2021-03-11 16:33:37,AvgTemp,36.3438
2021-03-11 16:33:37,Error,2.5563
2021-03-11 16:33:37,Trimmed I,0.00
2021-03-11 16:33:37,i,0.00
2021-03-11 16:33:37,p,12781.26
2021-03-11 16:33:37,pid,12781.25
2021-03-11 16:33:37,pidTrim,10000.00
2021-03-11 16:33:37,HeaterStatus,1
 
2021-03-11 16:33:37,Setpoint,38.90
2021-03-11 16:33:49,AvgTemp,36.5000
2021-03-11 16:33:49,Error,2.4000
2021-03-11 16:33:49,Trimmed I,0.00
2021-03-11 16:33:49,i,0.00
2021-03-11 16:33:49,p,12000.01
2021-03-11 16:33:49,pid,11999.99
2021-03-11 16:33:49,pidTrim,10000.00
2021-03-11 16:33:49,HeaterStatus,1
 
2021-03-11 16:33:49,Setpoint,38.90
2021-03-11 16:34:01,AvgTemp,36.6250
2021-03-11 16:34:01,Error,2.2750
2021-03-11 16:34:01,Trimmed I,0.00
2021-03-11 16:34:01,i,0.00
2021-03-11 16:34:01,p,11375.01
2021-03-11 16:34:01,pid,11375.00
2021-03-11 16:34:01,pidTrim,10000.00
2021-03-11 16:34:01,HeaterStatus,1
 
